0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
-1.313e-04,-2.008e-04,-2.829e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
2.056e-04,3.190e-04,9.049e-05
1.301e-04,3.145e-04,5.719e-05
1.301e-04,3.145e-04,5.719e-05
1.301e-04,3.145e-04,5.719e-05
1.301e-04,3.145e-04,5.719e-05
1.301e-04,3.145e-04,5.719e-05
1.301e-04,3.145e-04,5.719e-05
1.301e-04,3.145e-04,5.719e-05
1.301e-04,3.145e-04,5.719e-05
1.301e-04,3.145e-04,5.719e-05
1.301e-04,3.145e-04,5.719e-05
1.301e-04,3.145e-04,5.719e-05
1.301e-04,3.145e-04,5.719e-05
